更新时间,#genre#
20260403 02:35,url

RespoTime,whitelist,#genre#
114.30ms,你是我的小苹果,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTUzNDdfOTU2MzA3MDg4Xzc2MTQ1NTk5NjczXzJfMw==_b_Bce46752475a8a4664a00cd145b007022.mp4?clientCacheKey=3xzugws5cwpxdxi_b.mp4&tt=b&di=24712421&bp=13380
114.72ms,WXXA-DT3,https://dvrfl04.tulix.tv/teleup-laff/mpegts
114.75ms,Better Life Nature Channel (480p),https://tgn.bozztv.com/betterlife/betternature/betternature/index.m3u8
114.79ms,好人幸福万万年,https://alimov2.a.kwimgs.com/upic/2022/05/28/06/BMjAyMjA1MjgwNjI3MTdfOTU2MzA3MDg4Xzc1NDA1MTE4MTQ4XzJfMw==_b_B5768a9afe6768573ee6bfb3223becd3c.mp4?clientCacheKey=3xgy2g2et38jzwu_b.mp4&tt=b&di=247122bb&bp=10000
114.84ms,WGGS-DT2 (720p),https://content.uplynk.com/channel/1f93c13275024afb9e0ead299624073d.m3u8
115.20ms,Rocky Hill Government Access Channel 16 (480p),https://securestream9.champds.com/LIVE/RockyHillCTLIVE/RockyHillCTLIVE.m3u8
115.30ms,中天亚洲「Relay」,https://tv.iill.top/api/Cti-I/index.m3u8
115.55ms,ČT24,https://sktv.plainrock127.xyz/get.php?x=CT24
116.07ms,CBN Family (1080p),https://fastly.live.brightcove.com/6380399588112/us-east-1/734546207001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiczFpM3ZpLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiNzM0NTQ2MjA3MDAxIiwiZWhuIjoiZmFzdGx5LmxpdmUuYnJpZ2h0Y292ZS5jb20iLCJpc3MiOiJibGl2ZS1wbGF5YmFjay1zb3VyY2UtYXBpIiwic3ViIjoicGF0aG1hcHRva2VuIiwiYXVkIjpbIjczNDU0NjIwNzAwMSJdLCJqdGkiOiI2MzgwMzk5NTg4MTEyIn0.LYfIeObmX4AEStY_xCnPZwMJHXgOAPFMTKfztq-9F8U/playlist-hls.m3u8
116.12ms,江西移动,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv8
116.24ms,甄嬛传高清70,https://play.xluuss.com/play/rb2kQOMd/index.m3u8
116.29ms,韩国电影1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
116.38ms,Lighting Lives Blessing Nations TV Romanian (LLBN) (480p),https://brightstar-romanian-pull-secure.akamaized.net/brightstarromanian/stream.m3u8
116.71ms,TUTV (1080p),https://livestream.telvue.com/templeuni1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
116.73ms,甜蜜蜜,https://alimov2.a.kwimgs.com/upic/2022/05/12/08/BMjAyMjA1MTIwODUyNTZfOTU2MzA3MDg4Xzc0MjA5MTk5NTEzXzJfMw==_b_Bed65d2117b15f1124a4a799e7ee95fed.mp4?clientCacheKey=3xcwyrpkgu2v2k6_b.mp4&tt=b&di=24710b15&bp=10000
116.80ms,甄嬛传高清38,https://play.xluuss.com/play/mepYlRya/index.m3u8
116.86ms,甄嬛传高清53,https://play.xluuss.com/play/1aM8x51e/index.m3u8
117.16ms,CTV News Channel (中視新聞台) Ⓨ,https://www.youtube.com/watch?v=TCnaIE_SAtM
117.33ms,采昌影剧「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv049
117.33ms,Autentic History (1080p),https://9e754fa707344ccca6d84955c8fcaf36.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/RlaxxTV-eu_AutenticHistory/playlist.m3u8
117.34ms,经典卡通「4gTV」,https://tv.iill.top/4gtv/4gtv-live022
117.51ms,ABC 5 Boston MA (WCVB) (720p),https://aegis-cloudfront-1.tubi.video/c2e3094d-ad56-4c5f-9655-cd80df71fbab/playlist.m3u8
117.62ms,韩国娱乐台 KMTV「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv016
117.69ms,CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
117.75ms,靖天电影「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv061
117.82ms,Global News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
117.96ms,湖南卫视,http://38.75.136.137:98/gslb/dsdqca/hnwshd.m3u8?auth=test20251009
117.97ms,浙江卫视,http://38.75.136.137:98/gslb/dsdqca/zjwshd.m3u8?auth=test20251009
118.03ms,CCTV7,http://38.75.136.137:98/gslb/dsdqca/cctv7hd.m3u8?auth=test20251009
118.07ms,武胜|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scgaws1&usign=93AynXLPWngxAwDWteZS7g
118.11ms,Cine Premiere,https://jmp2.uk/plu-5cf968040ab7d8f181e6a68b.m3u8
118.24ms,天津卫视,http://38.75.136.137:98/gslb/dsdqca/tjwshd.m3u8?auth=test20251009
118.24ms,CBS Sports Golazo Network (720p),https://proped3fhg87.airspace-cdn.cbsivideo.com/golazo-live-dai/master/golazo-live-dai.m3u8
118.30ms,NBC 11 Baltimore MD (WBAL) (720p),https://aegis-cloudfront-1.tubi.video/888aedca-93fb-4aed-bb92-4beb8f1323c6/playlist.m3u8
118.35ms,国会频道 1「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv084
118.38ms,芜湖新闻综合|澜露直播,http://38.75.136.137:82/live1/hoge.m3u8?ip=ahwhtv&id=7&usign=93AynXLPWngxAwDWteZS7g
118.43ms,平武|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scmypw1&usign=93AynXLPWngxAwDWteZS7g
118.50ms,广东珠江,http://38.75.136.137:98/gslb/dsdqbv/gdzj.m3u8?auth=test20251009
118.50ms,杨钰莹-红彤彤的春天,http://vodcdn.video.taobao.com/oss/ali-video/31fcc5242ffc9a00a5a62d89b21c0bea/video.m3u8
118.51ms,六安综合|澜露直播,http://38.75.136.137:82/live2/ahtv2.m3u8?id=ahlatv1&usign=93AynXLPWngxAwDWteZS7g
118.52ms,影迷数位纪实「4gTV」,https://tv.iill.top/4gtv/litv-ftv15
118.61ms,蚌埠新闻|澜露直播,http://38.75.136.137:82/live2/ahtv2.m3u8?id=ahbbtv1&usign=93AynXLPWngxAwDWteZS7g
118.63ms,甄嬛传高清50,https://play.xluuss.com/play/DdwpvnXe/index.m3u8
118.75ms,Starz (1080p),http://23.237.104.106:8080/USA_STARZ/index.m3u8
118.89ms,杨钰莹-等你一万年,http://vodcdn.video.taobao.com/oss/ali-video/e1e0b88e5c6d40d7176f353d41aac985/video.m3u8
118.92ms,LifevisionTV (406p) [Not 24/7],https://tgn.bozztv.com/lifevision/lifevision/index.m3u8
118.93ms,中国气象,http://38.75.136.137:98/gslb/dsdqpub/zgqx.m3u8?auth=testpub
118.96ms,安州|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scmyaz1&usign=93AynXLPWngxAwDWteZS7g
119.03ms,甄嬛传高清71,https://play.xluuss.com/play/9b6842Oe/index.m3u8
119.10ms,TVB Plus,https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbp
119.20ms,甄嬛传高清66,https://play.xluuss.com/play/RdG6ogKb/index.m3u8
119.27ms,ROCK Entertainment「4gTV」,https://tv.iill.top/4gtv/4gtv-live080
119.50ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
119.52ms,甄嬛传高清39,https://play.xluuss.com/play/DdwpvEXe/index.m3u8
119.56ms,BET Cinema,https://jmp2.uk/plu-58af4c093a41ca9d4ecabe96.m3u8
119.70ms,甄嬛传高清52,https://play.xluuss.com/play/RdG6oQ5b/index.m3u8
119.71ms,甄嬛传高清22,https://play.xluuss.com/play/Xe0RP93b/index.m3u8
119.81ms,民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
119.81ms,WCBI (Columbus MI) (720p),https://townnews.g-mana.live/media/4efc62fa-ad0b-445c-a839-4d1e7636988e/main.m3u8
119.94ms,Bellator MMA,https://jmp2.uk/plu-5ebc8688f3697d00072f7cf8.m3u8
119.96ms,东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
119.99ms,甄嬛传高清51,https://play.xluuss.com/play/9aADg8je/index.m3u8
120.02ms,甄嬛传高清65,https://play.xluuss.com/play/9aADgA9e/index.m3u8
120.04ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
120.05ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
120.09ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
120.11ms,民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
120.18ms,台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
120.23ms,国会频道 2「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv085
120.37ms,中旺电视,http://38.64.72.148:80/hls/modn/list/4010/chunklist1.m3u8
120.40ms,Pluto TV Cult Films,https://jmp2.uk/plu-5c665db3e6c01b72c4977bc2.m3u8
120.41ms,WeatherNation,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d2cb7ac552e3773bc48982e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2d1028-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=dcca8395-396e-4be0-9049-564f29c5ac9b
120.46ms,CCTV10,http://23.237.228.134/live5/CCTV10.m3u8
120.56ms,Yahoo! Finance,https://d1ewctnvcwvvvu.cloudfront.net/playlist.m3u8
120.73ms,民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
121.02ms,So... Real (720p),https://cineverse-all3-soreal-1-us.ono.wurl.tv/playlist.m3u8
121.05ms,凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
121.06ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
121.06ms,Cine terror,https://jmp2.uk/plu-5d8d180092e97a5e107638d3.m3u8
121.06ms,News12+ Long Island (1080p) [Geo-blocked],https://mdc.ott.alticeusa.net/live4.ott.optimum.net/live4-uploads/N12PLUS_H_LI_A1/index_new.m3u8
121.18ms,TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
121.19ms,Palm Beaches TV (720p),https://live.feed.thepalmbeaches.tv/index.m3u8
121.20ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
121.25ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
121.25ms,Radio Tele Sentinel,https://59d39900ebfb8.streamlock.net/radiotelesentinel/radiotelesentinel/playlist.m3u8
121.28ms,Sky Sports Cricket,https://tv.iill.top/api/Sky-Sports-Cricket/index.m3u8
121.31ms,民视新闻,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8
121.32ms,Mad Dog and Merrill (540p) [Not 24/7],https://rpn.bozztv.com/gusa/gusa-mwg/index.m3u8
121.40ms,甄嬛传高清67,https://play.xluuss.com/play/1aM8xome/index.m3u8
121.42ms,RTHK-31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
121.45ms,TVB无线新闻,https://php.jdshipin.com:2096/TVOD/iptv.php?id=wxxw
121.45ms,Celebrity Scene TV (720p),https://rpn.bozztv.com/gusa/gusa-celebrityscene/index.m3u8
121.49ms,台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
121.58ms,HMI PROMZ NEWS (720p),https://video1.getstreamhosting.com:1936/8326/8326/playlist.m3u8
121.66ms,ABC News Live 7 (720p),https://abcnews-streams.akamaized.net/hls/live/2023566/abcnewshudson7/master_4000.m3u8
121.69ms,CSI en Español,https://jmp2.uk/plu-604928d54a4f730007ff76bc.m3u8
121.73ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8
121.81ms,甄嬛传高清46,https://play.xluuss.com/play/9b684YNe/index.m3u8
121.90ms,梦中的姑娘,https://txmov2.a.kwimgs.com/upic/2022/07/20/09/BMjAyMjA3MjAwOTA1MjRfOTU2MzA3MDg4Xzc5NjQyNDkxMTY5XzJfMw==_b_B22041e119808d60b7ee69174193e5a77.mp4?clientCacheKey=3x5uvg5vhw9gvg6_b.mp4&tt=b&di=24710b75&bp=10000
121.95ms,Latina TV,https://streamtv.latinamedios.com:3413/live/latinatvlive.m3u8
121.96ms,东森购物 一「4gTV」,https://tv.iill.top/4gtv/4gtv-live047
122.04ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
122.08ms,News12+ Connecticut (1080p) [Geo-blocked],https://mdc.ott.alticeusa.net/live4.ott.optimum.net/live4-uploads/N12PLUS_H_CT_A1/index_new.m3u8
122.32ms,The Twilight Zone,https://jmp2.uk/plu-67352ed93a61d4000881f9fa.m3u8
122.41ms,NU,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV10.m3u8
122.63ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
122.77ms,民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
122.78ms,Sky Sports Premier League,https://tv.iill.top/api/Sky-Sports-EPL/index.m3u8
122.83ms,KVVB-TV 33 Victor Valley (1080p) [Not 24/7],https://2-fss-2.streamhoster.com/pl_138/amlst:201950-1309230/playlist.m3u8
122.84ms,CBN Espanol (1080p),https://fastly.live.brightcove.com/6383462549112/us-east-1/734546207001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiczFpM3ZpLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiNzM0NTQ2MjA3MDAxIiwiZWhuIjoiZmFzdGx5LmxpdmUuYnJpZ2h0Y292ZS5jb20iLCJpc3MiOiJibGl2ZS1wbGF5YmFjay1zb3VyY2UtYXBpIiwic3ViIjoicGF0aG1hcHRva2VuIiwiYXVkIjpbIjczNDU0NjIwNzAwMSJdLCJqdGkiOiI2MzgzNDYyNTQ5MTEyIn0.g04lznsvgqgIXQt2ZH0H_tWtIeTsMgGjVORsjOJ0T6U/playlist-hls.m3u8
122.96ms,ICI Télé HD Ⓖ,https://rcavlive.akamaized.net/hls/live/696615/xcancbft/master.m3u8
123.05ms,YTA TV,https://yta.unitedteleports.tv/hls/YTA.m3u8
123.10ms,东森幼幼「Relay」,https://tv.iill.top/api/YoYo-TV/index.m3u8
123.31ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
123.85ms,日夜盼郎归 ,https://alimov2.a.kwimgs.com/upic/2022/08/13/06/BMjAyMjA4MTMwNjA3MTFfOTU2MzA3MDg4XzgxNjgzMDAzMTY0XzJfMw==_b_Ba2e83739e35dd78c76778c9e047f3fa2.mp4?clientCacheKey=3xwj7ijb4zyimq9_b.mp4&tt=b&di=24710b75&bp=10000
124.10ms,甄嬛传高清44,https://play.xluuss.com/play/BeXD2YVe/index.m3u8
124.19ms,Sky Sports F1,https://tv.iill.top/api/Sky-Sports-F1/index.m3u8
124.42ms,甄嬛传高清41,https://play.xluuss.com/play/RdG6ow5b/index.m3u8
124.44ms,时尚运动X「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv014
124.61ms,CCTV6,http://38.75.136.137:98/gslb/dsdqca/cctv6hd.m3u8?auth=test20251009
124.68ms,江苏卫视,http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009
124.68ms,甄嬛传高清47,https://play.xluuss.com/play/Xe0RPANb/index.m3u8
124.97ms,CCTV15,http://38.75.136.137:98/gslb/dsdqca/cctv15hd.m3u8?auth=test20251009
125.12ms,Beach TV Key West & Florida Keys (720p),https://5ed325193d4e1.streamlock.net:444/LiveTV/KTVHD/playlist.m3u8
125.13ms,芜湖生活|澜露直播,http://38.75.136.137:82/live1/hoge.m3u8?ip=ahwhtv&id=9&usign=93AynXLPWngxAwDWteZS7g
125.18ms,邻水|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scgals1&usign=93AynXLPWngxAwDWteZS7g
125.32ms,信阳综合|澜露直播,http://38.75.136.137:82/live1/hatv.m3u8?id=haxytv1&usign=M7sBXHR7iMOJOZXbdJPERQ
125.39ms,宣城综合|澜露直播,http://38.75.136.137:82/live2/ahtv2.m3u8?id=ahxctv1&usign=93AynXLPWngxAwDWteZS7g
125.40ms,梓潼|澜露直播,http://38.75.136.137:82/live1/scy.m3u8?id=scmyzt1&usign=93AynXLPWngxAwDWteZS7g
125.45ms,YouDotGov,https://reflect-communitytv.cablecast.tv/live-3/live/stream-1/live.m3u8
125.60ms,凤凰中文高清,http://cdn6.163189.xyz/163189/fhzw
125.72ms,VBS TV (480p) [Not 24/7],https://tgn.bozztv.com/vbstvcdn/vbstv/ngrp:vbstv_all/playlist.m3u8
125.73ms,甄嬛传高清42,https://play.xluuss.com/play/1aM8x71e/index.m3u8
125.76ms,甄嬛传高清49,https://play.xluuss.com/play/mepYl9ya/index.m3u8
125.90ms,CGTN西语,https://0472.org/hls/cgtnx.m3u8
125.97ms,黑龙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
126.06ms,黄凯芹-雨中的恋人们,http://vodcdn.video.taobao.com/oss/ali-video/75a2bc3f02719748be65b567afb8e0de/video.m3u8
126.08ms,台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
126.11ms,Top Stories by Newsy (720p),https://content.uplynk.com/channel/33c48f602cfd4474b957eb4ad999caf8.m3u8
126.27ms,东森洋片「Relay」,https://tv.iill.top/api/ET-Foreign-Movie-Channel/index.m3u8
126.29ms,甄嬛传高清69,https://play.xluuss.com/play/BeXD2nve/index.m3u8
126.34ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist1.m3u8
126.53ms,WVCU-LP Concord University Radio The Cure 97.7 (1080p),https://video1.getstreamhosting.com:1936/8152/8152/playlist.m3u8
126.59ms,Electric Now (1080p),https://elec-en-xumo.otteravision.com/elec/en/elec_en.m3u8
126.60ms,Fox News Radio (720p),https://radiovid.foxnews.com/hls/live/661547/RADIOVID/index.m3u8
126.72ms,Sky News,https://d25w9q07b2mtmw.cloudfront.net/live/master.m3u8
126.75ms,Dog the Bounty Hunter (1080p),https://aegis-cloudfront-1.tubi.video/ff0ad399-75ed-42ba-8c60-75bb6cb8c929/playlist.m3u8
126.79ms,甄嬛传高清48,https://play.xluuss.com/play/nelYN81a/index.m3u8
126.83ms,Poker Go (1080p),https://aegis-cloudfront-1.tubi.video/b474c2bb-b34d-4c53-a94b-c4ffe884563c/playlist.m3u8
126.96ms,TVBS 精采「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv067
127.19ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
127.37ms,民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
127.63ms,Radio 1 Ⓨ,https://www.youtube.com/watch?v=I8dnZoF1nOE
127.75ms,海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
127.78ms,Showtime (1080p),http://23.237.104.106:8080/USA_SHOWTIME/index.m3u8
127.89ms,民视旅游「4gTV」,https://tv.iill.top/4gtv/litv-ftv07
127.98ms,东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
128.07ms,The Nest,https://fast-channels.sinclairstoryline.com/THENEST/index.m3u8
128.09ms,金光布袋戏「4gTV」,https://tv.iill.top/4gtv/4gtv-live144
128.21ms,天映经典,https://o11.163189.xyz/stream/live/ccm/
128.27ms,amc电影,https://t.freetv.fun/live/amcdian-ying.m3u8
128.30ms,CCTV14,http://23.237.228.134/live3/CCTV14.m3u8
128.30ms,东森新闻美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
128.43ms,龙华洋片「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang02
128.69ms,BBC America,https://bcovlive-a.akamaihd.net/7f5ec16d102f4b5d92e8e27bc95ff424/us-east-1/6240731308001/playlist.m3u8
128.70ms,深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
128.78ms,TaiwanPlus Ⓨ,https://www.youtube.com/watch?v=dZp87qnWelE
129.00ms,Mezzo Live「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv083
129.03ms,América Ⓨ,https://www.youtube.com/c/americaenvivo/live
129.32ms,Cypress Public Access Channel 36 (Cypress CA) (360p),https://livestream-us-east-edge-2.granicusops.com/live/cypressca/live-1-a/playlist.m3u8
129.49ms,MTV Live「Relay」,https://tv.iill.top/api/MTV-Live/index.m3u8
129.56ms,PAC12 Insider,https://pac12-samsungus.amagi.tv/playlist.m3u8
129.85ms,无线翡翠,https://mytv.cdn.loc.cc/o12.php?id=fct
129.89ms,ABC 7 Albuquerque NM (KOAT) (720p),https://aegis-cloudfront-1.tubi.video/2dba5dd9-4097-45e3-b169-56735cc48476/playlist.m3u8
129.90ms,CCTV-13,https://t.freetv.fun/live/cctv13-21.m3u8
130.16ms,TVS Pinball Network (480p),https://rpn.bozztv.com/gusa/gusa-TVSCartoonNetwork/index.m3u8
130.21ms,RedBull Sport,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
130.22ms,甄嬛传高清43,https://play.xluuss.com/play/qaQWBA5d/index.m3u8
130.32ms,江苏卫视,http://38.75.136.137:98/gslb/dsdqca/jswshd.m3u8?auth=test20251009
130.47ms,CCTV兵器科技,http://38.75.136.137:98/gslb/dsdqpub/bqkj.m3u8?auth=testpub
130.66ms,重庆新闻,http://38.75.136.137:98/gslb/dsdqpub/cqxw.m3u8?auth=testpub
130.77ms,甄嬛传高清45,https://play.xluuss.com/play/rb2kQGAd/index.m3u8
130.87ms,貴州衛視,https://t.freetv.fun/live/gui-zhou-wei-shi-12.m3u8
131.09ms,纬来体育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
131.09ms,Tom And Jerry (720p),https://live20.bozztv.com/giatvplayout7/giatv-208314/playlist.m3u8
131.13ms,纬来体育「Relay」,https://tv.iill.top/api/VL-Sports/index.m3u8
131.14ms,WPTV News West Palm Beach FL (720p),https://content.uplynk.com/channel/b02350ef854c4eef8358eead1f59a5cc.m3u8
131.17ms,甄嬛传高清40,https://play.xluuss.com/play/9aADgQje/index.m3u8
131.48ms,纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
131.55ms,黄凯芹-相爱很难,http://vodcdn.video.taobao.com/oss/ali-video/11b6273898b6a1b1da34e646264cd036/video.m3u8
131.56ms,台视「Relay」,https://tv.iill.top/api/TTV/index.m3u8
131.61ms,Ausbiz,https://d9quh89lh7dtw.cloudfront.net/public-output/index.m3u8
131.68ms,Wild Earth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8
131.86ms,Lucky Dog (720p),https://d3j95sejv6mybj.cloudfront.net/Lucky_Dog.m3u8
132.08ms,回家的路,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTUyMDlfOTU2MzA3MDg4Xzc2MTQ1NTMxMTQ5XzJfMw==_b_Bd33b3e7c1136989b6380b87a54191e73.mp4?clientCacheKey=3x5xs4z8fww4ba6_b.mp4&tt=b&di=24712421&bp=10000
132.18ms,VIUTV粤,https://cdn.163189.xyz/163189/viu
132.27ms,黑龙江卫视,https://epg.pw/stream/c6c1262d0b35e59eac22bf513395f00f8b60cc5eab41f598412cdf8269312f32.m3u8
132.37ms,中天娱乐「Relay」,https://tv.iill.top/api/Cti-E/index.m3u8
132.46ms,TVS Quiz Show Network (720p),https://rpn.bozztv.com/gusa/gusa-tvsgameshow/index.m3u8
132.65ms,东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
132.92ms,It's Supernatural! Network (ISN Network) (1080p),https://content.uplynk.com/channel/fbc0f835332e476397b12216f9042f78.m3u8
132.99ms,Access Media Productions Peninsula Channel (720p),https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch5/video.m3u8
133.05ms,CGTN纪录,https://0472.org/hls/cgtnd.m3u8
133.14ms,ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8
133.40ms,深圳电视台,http://38.64.72.148:80/hls/modn/list/4007/chunklist1.m3u8
133.52ms,中天新闻「4gTV」,https://tv.iill.top/4gtv/4gtv-4gtv009
133.62ms,California Music Channel (360p),https://cmc-ono.amagi.tv/playlist360_p.m3u8
133.78ms,东森综合「Relay」,https://tv.iill.top/api/ET-Variety-Channel/index.m3u8
133.80ms,Dove Channel (1080p),https://linear-896.frequency.stream/dist/cineverse/896/hls/master/playlist.m3u8
133.86ms,Alkarma TV Middle East (1080p) [Not 24/7],https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmame1.smil/playlist.m3u8
134.00ms,Classic Arts Showcase (360p),https://classicarts.akamaized.net/hls/live/1024257/CAS/master_360p30.m3u8
134.03ms,中天亚洲,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
134.16ms,可能-程响,https://vd3.bdstatic.com/mda-pd369avvets19gch/sc/cae_h264/1680582897997490362/mda-pd369avvets19gch.mp4
134.18ms,Sky Sports Mix,https://tv.iill.top/api/Sky-Sports-Mix/index.m3u8
134.23ms,Al Jazeera English (720p),https://live-hls-web-aje-fa.getaj.net/AJE/02.m3u8
134.31ms,甄嬛传高清09,https://play.xluuss.com/play/nelYN77a/index.m3u8
134.50ms,纬来育乐,https://live.catvod.com/live.php?id=videolandmax
134.66ms,News12 New Jersey [Geo-blocked],https://mdc.ott.alticeusa.net/live4.ott.optimum.net/live4-uploads/N12JH_CENT_A1/index_new.m3u8?omap=https
134.99ms,TVB明珠,http://php.jdshipin.com:8880/iptv.php?id=mzt
134.99ms,TV Land Sitcoms,https://jmp2.uk/plu-5c2d64ffbdf11b71587184b8.m3u8
135.05ms,TVB黄金翡翠,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
135.29ms,Fidele TV (480p),https://59d39900ebfb8.streamlock.net/FIDELETV/FIDELETV/playlist.m3u8
135.42ms,经典老歌(5首),https://vd2.bdstatic.com/mda-ndnh2aqcc3hkxxjj/sc/cae_h264_delogo/1650716855894671015/mda-ndnh2aqcc3hkxxjj.mp4
135.55ms,BPX TV Radio,https://video1.getstreamhosting.com:1936/8212/8212/playlist.m3u8
135.57ms,广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0465&tk=b53028476470
135.67ms,WGGS-DT1 (720p),https://cdn-unified-hls.streamspot.com/ingest1/c7956aac88/playlist.m3u8?origin=1
135.74ms,国际|REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
135.89ms,周华健-朋友,http://vodcdn.video.taobao.com/oss/ali-video/6079de4355c45a42073ead75954c1b2f/video.m3u8
135.92ms,Estrella TV (1080p),https://estrellatv-oando.amagi.tv/playlist.m3u8
136.15ms,Access Media Productions Marina TV (720p),https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch4/video.m3u8
136.19ms,甄嬛传高清21,https://play.xluuss.com/play/9b6840ze/index.m3u8
136.31ms,QVC Style Ⓢ,https://qvcuk-live.akamaized.net/hls/live/2097112/qst/3/3.m3u8
136.41ms,三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
